A1606,"Correspondence files, two-number system with letter prefix, secret and confidential series (Third system)",864,83,9.606481481481481
PP14/1,"Intelligence reports of internments, repatriations, affiliations and general investigations, multiple number series",3596,345,9.593993325917687
PP281/6,Returns and documents relating to Asiatics,344,33,9.593023255813954
A214,"Correspondence files, alphabetical series",21,2,9.523809523809524
A11022,Papers and copies of selected documents for the media relating to accelerated release of material from the Royal Commission on Espionage and the defection of Vladimir Petrov,21,2,9.523809523809524
A11583,"Volumes of Minutes, Notes and Papers relating to Imperial Conferences, Imperial Economic Conferences and Imperial meetings, 1923-1930",21,2,9.523809523809524
A12531,Migrant Selection Documents for Displaced Persons who travelled to Australia per Airflight Aus/176 - Syd/13 departing Bremen November 1950,21,2,9.523809523809524
A13049,Aliens Registration Statistical Returns [for aliens entering Australia],21,2,9.523809523809524
E1404,"General policy aerodrome development records, multiple number series",21,2,9.523809523809524
K967,Review of Australia's Defence Capabilities - Dibb report,21,2,9.523809523809524
M5108,"Press clippings, articles, booklets, programmes, certificates and photographs, single number series",42,4,9.523809523809524
C612,"Publicity Files, Photographs and written material",2135,203,9.508196721311474
A11711,Migrant Selection Documents for Displaced Persons who travelled to Australia per General Greely departing Naples 14 September 1949,506,48,9.486166007905137
BP257/1,"Scripts of talks broadcast by the ABC, Brisbane",380,36,9.473684210526317
A5522,"Correspondence files, single number series with 'M' (matters) prefix",159,15,9.433962264150944
B441,"Correspondence files, multiple number series",53,5,9.433962264150944
A3317,"Correspondence files, annual single number series",191,18,9.424083769633508
A9787,"Council of Defence minutes and agenda papers, single number series",128,12,9.375
AA1975/201,Files of Working Plans for Forests in the ACT and the States,32,3,9.375
M514,"Correspondence files, single number series",32,3,9.375
M1356,Subject files held by the Principal Private Secretary [Partially transferred to University of Melbourne Archives custody 2006],64,6,9.375
BP313/1,Aliens Travel Documents,4025,375,9.316770186335404
PP948/1,"Correspondence [client] files, annual single number series with 'W' prefix",140,13,9.285714285714286
D897,"35mm colour and black& white slides, annual single number series with K prefix (and progressive alpha infix A-K from 1948-1957)",259,24,9.266409266409266
A981,"Correspondence files, alphabetical series",10549,977,9.2615413783297
A11761,Migrant Selection Documents for Displaced Persons who travelled to Australia per Castelbianco departing Naples 26 September 1949,389,36,9.254498714652955
A1203,"Prime Minister and Cabinet Library material, Dewey decimal number series",227,21,9.251101321585903
A6283,"Correspondence files, multiple number series (Royal Commission Section)",239,22,9.205020920502092
A387,Depositions of Enemy Subjects in the Public Service,370,34,9.18918918918919
K1131,"Photographic negatives, single number series with 'X' prefix then (from 1935) 'W' prefix",70042,6402,9.140230147625712
A10182,"Lightstation drawings, two number series with 'CN' (Central Navaids) prefix",901,82,9.100998890122087
A152,"Correspondence files, 'GW' [General Works] series",22,2,9.090909090909092
A1473,"Correspondence files, single number sequence with EPCYS [Enemy Property Claims, Yugoslavia] prefix",11,1,9.090909090909092
A2682,Advisory War Council Minutes (Carbon copies),11,1,9.090909090909092
A6847,Patrol reports of the Army in Papua/New-Guinea,11,1,9.090909090909092
A8617,"Research papers, single number series",22,2,9.090909090909092
A10299,"Ministerial correspondence files of RG Casey, alphabetical series",209,19,9.090909090909092
A10762,"Collection of files relating to the Radio Research Board and the Radiophysics Advisory Board, single number series with 'CZ' prefix",44,4,9.090909090909092
A12198,"Migrant Selection Documents for Displaced Persons who travelled to Australia per Airflight AUS/161A - Flight 2 departing Ciampino, Rome 21 October 1950",11,1,9.090909090909092
AA1972/482,Papers relating to various European conferences,11,1,9.090909090909092
AP31/1,Rural Vacancies for Migrants,11,1,9.090909090909092
B408,Records relating to the McLean Inquiry,11,1,9.090909090909092
B411,"Correspondence files, (""subject files""), annual single number series with ""V"" Victoria prefix",11,1,9.090909090909092
B1359,"Correspondence files, single number series with OIIC prefix",11,1,9.090909090909092
BP361/5,General Headquarters South West Pacific area Communiques relating to Japanese and Allied activities during the 1939/45,11,1,9.090909090909092
C420,Exhibit Dossiers used in the Australia First Inquiry,11,1,9.090909090909092
C4228,Newspaper cuttings,11,1,9.090909090909092
CP117/12,Approved Lend Lease requisitions,11,1,9.090909090909092
D1920,Prisoner-of-War (Internee) nominal rolls and mail censorship abstracts single number series,33,3,9.090909090909092
J363,"Correspondence files, annual single number series",11,1,9.090909090909092
J1843,"Correspondence files, annual single number series with 'SD' [Secret Document] or 'QS' [Queensland Secret] prefix",11,1,9.090909090909092
J2693,"Correspondence files, single number series with 'B' [Brisbane] prefix",11,1,9.090909090909092
K123,"Correspondence files, annual single number series",11,1,9.090909090909092
M6,Correspondence and Other Papers,22,2,9.090909090909092
M123,"Correspondence files, arranged by subject",22,2,9.090909090909092
M334,Folders of Ministerial correspondence relating to the organization and staffing of the Department of Territories and the Territory of Papua and New Guinea Administration,11,1,9.090909090909092
M1003,High Commissioner files,33,3,9.090909090909092
MT1901/4,Officers' personal files,11,1,9.090909090909092
SP11/16,"Papers of the NSW Police Department, dealing with Registration and contact of Aliens",11,1,9.090909090909092
SP43/9,"Security Service, Newcastle staff files",11,1,9.090909090909092
SP495/1,Scripts - Reports and correspondence Listening and Discussion groups,11,1,9.090909090909092
SP992/2,Monthly Returns of Watches Kept (Forms LH 5a) and Duties Performed at Lighthouses,11,1,9.090909090909092
SP1378/3,Publications of Department of Housing & Construction for the Darwin Reconstruction Commission [following Cyclone Tracy],11,1,9.090909090909092
ST2475/2,Correspondence relating to censorship and publicity during World War 2,11,1,9.090909090909092
E141,"Correspondence files, annual single number with ""D"" prefix",122,11,9.01639344262295
A1714,International Copyright files.,267,24,8.98876404494382
A2770,"Correspondence files, single number series",78,7,8.974358974358974
A3312,"Folders of Preparatory Committee for the Peace Settlement (PCPS) background papers, single number series with 'PCPS' prefix and alphabetical infix",134,12,8.955223880597014
M442,Subject files maintained as Minister for Education and Science [Partially transferred to University of Melbourne Archives custody 2006],101,9,8.91089108910891
K451,"Correspondence files, multiple number series",45,4,8.88888888888889
A6201,"Exhibits, single number series",541,48,8.872458410351202
A1196,"Correspondence files, multiple number series [Class 501] [501-539] [Classified] [Main correspondence files series of the agency]",2934,260,8.861622358554873
PP678/1,"Correspondence [client] files, annual single number series with 'W' prefix",147,13,8.843537414965986
M134,Folders of papers apparently kept in Senator Murphy's inner office relating to Attorney-General's matters,34,3,8.823529411764707
MT19/4,Files relating to applications for Certificates of Exemption from Dictation Tests,68,6,8.823529411764707
J2773,"Correspondence files, annual single number series",4426,390,8.811568007230004
B3856,"Correspondence files, multiple number series",1607,141,8.774113254511512
A2909,"Correspondence files, multiple number series, some with 'AGS' [Australian Graves Service] prefix",114,10,8.771929824561402
M3661,Miscellaneous negatives and transparencies,741,65,8.771929824561402
A11695,Migrant Selection Documents for Displaced Persons who travelled to Australia per Marine Jumper departing Naples 11 August 1949,331,29,8.761329305135952
A6006,Folders of copies of Cabinet papers,4559,399,8.75191928054398
A13979,"First, Second, Third and Fourth Hawke Ministries - Folders of Cabinet Decisions",5497,481,8.75022739676187
A11769,Migrant Selection Documents for Displaced Persons who travelled to Australia per General Haan departing Naples 20 October 1949,469,41,8.742004264392325
M1268,Subject files maintained as Prime Minister [Partially transferred to University of Melbourne Archives custody 2006],424,37,8.726415094339622
MT929/1,European migrants general personal files 1957.,894,78,8.724832214765101
B925,"""Policy"" correspondence files, annual single number series",115,10,8.695652173913043
CT89/2,War Gratuity Claims,23,2,8.695652173913043
M1776,Volumes of instructions issued by the Minister to the Department of Territories,23,2,8.695652173913043
MP1199/1,"European migrant files, annual single series with 'V' [Victoria] prefix",506,44,8.695652173913043
PP93/11,"Child migration selection documents - Maltese children, form L.E.M. 3 (medical examination forms attached), lexicographical series",207,18,8.695652173913043
PP127/1,"Registration of premises for export and approved labels, multiple number series",23,2,8.695652173913043
A1767,"Photographic negatives and prints, single number series with 'RVDD' (Royal Visit Duke and Duchess of Gloucester) prefix",449,39,8.68596881959911
A12004,Migrant Selection Documents for Displaced Persons who travelled to Australia per General Taylor departing Naples 4 January 1950,507,44,8.678500986193294
A884,"Correspondence files, single number series with 'A' [Administration] prefix",508,44,8.661417322834646
A12070,"Migrant Selection Documents for Displaced Persons who travelled to Australia per General Black departing Naples, Italy 17 March 1950",589,51,8.65874363327674
K1209,"Western Australian Post Office history files, alphabetical series",683,59,8.638360175695462
B638,"Air safety accident and incident files, annual two number series with '6'/(from 1978) 'M' (Melbourne), '116'/(from 1985) 'B' prefixes",301,26,8.637873754152823
A12050,Migrant Selection Documents for Displaced Persons who travelled to Australia per Liguria departing Bremerhaven 19 November 1950 and transhipped at Fremantle to Nelly,406,35,8.620689655172415
A11921,"Migrant Selection Documents for Displaced Persons who travelled to Australia per General Howze departing Naples, Italy 20 November 1949",511,44,8.610567514677104
A13950,"German Prisoner of War [POW] identification cards for captured RAAF officers, alphabetical series",163,14,8.588957055214724
A2930,Correspondence files,35,3,8.571428571428571
A9709,"Correspondence files, alpha-numeric series with 'RV' (Royal Visit) (ACT and States) prefix",35,3,8.571428571428571
A12157,Migrant Selection Documents for Displaced Persons who travelled to Australia per Protea departing Naples 2 November 1950,398,34,8.542713567839195
A9306,"Correspondence files of the Australian Military Mission, Berlin, multiple number series (first uniform post system)",164,14,8.536585365853659
A9564,"Correspondence files, multiple number series (first uniform post system) (Tokyo)",246,21,8.536585365853659
A12102,Collected papers of J D Holmes KC - Proceedings of Alien Advisory Committees and Alien Tribunals,82,7,8.536585365853659
A443,"Correspondence files, multiple number series, Class 15 (Migrants O-S)",1635,139,8.501529051987768
A11831,"Certified copies of treaties and related documents including Treaties of Peace, World War 1",106,9,8.49056603773585
MT157/8,Employment Division files,59,5,8.47457627118644
A6454,"'Z Series' - [British] Atomic Weapons Research Establishment Reports, single number series with Z or ZB prefix",532,45,8.458646616541353
M4609,Files relating to foreign affairs,83,7,8.433734939759036
A1194,"Defence Library Material, Single Accession Number Series with Decimal Classification",1530,129,8.431372549019608
J1201,"Allotment Ledger (WF 45) and Pay Ledger and History Cards (WF 3 and 3H) for Queensland army personnel, single number series with ""1"" (1st Military District)",273,23,8.424908424908425
A6004,Celluloid negatives of ethnological photographs of Papua taken by F.E. Williams and others,131,11,8.396946564885496
A12058,Migrant Selection Documents for Displaced Persons who travelled to Australia per Skaubryn departing Bremerhaven 21 May 1952,143,12,8.391608391608392
A179,"Correspondence files, annual single number series with 'GL' [General Lands] prefix",60,5,8.333333333333332
A1999,"Numerical registers of correspondence, Invalid and Old-Age Pensions and Maternity Allowances",12,1,8.333333333333332
A6189,Correspondence relating to the preparation and publication of reports,12,1,8.333333333333332
A6310,"Correspondence files, annual single number series with various letter prefixes",12,1,8.333333333333332
A8737,Minutes of meetings of the Joint Planning Committee,12,1,8.333333333333332
A9123,Register of Civil Aircraft,12,1,8.333333333333332
A9291,"Material related to Royal Visit of HRH, Edward, Prince of Wales to Australia in 1920",12,1,8.333333333333332
A11696,Promotional material related to the Royal Silver Jubilee of Her Majesty Queen Elizabeth II,12,1,8.333333333333332
A11786,"Top Secret original and spares outward cables, single number series [Main correspondence files series of the agency]",24,2,8.333333333333332
A11846,"Correspondence, Agreements and Reports relating to trade, shipping, paper control, etc.",12,1,8.333333333333332
A11957,"Migrant Selection Documents for Displaced Persons who travelled to Australia per General Langfitt departing Naples, Italy 27 August 1949",336,28,8.333333333333332
A12031,Migrant Selection Documents for Displaced Persons who travelled to Australia per Dundalk Bay departing Bremerhaven 18 May 1950,480,40,8.333333333333332
A12276,RAAF Unit records - No 8 ACS [Air Construction Squardons],12,1,8.333333333333332
A12369,Migrant Selection Documents for Displaced Persons who travelled to Australia per Airflight ANA/11 departing Rome 24 February 1951,12,1,8.333333333333332
A13289,"Registers of Badges awarded to World War II Service personnel, Mothers and Widows, and Female Relatives and Exemption badges",36,3,8.333333333333332
A13797,NIC [National Intelligence Committee] - Assessments.,12,1,8.333333333333332
AP106/2,Master Register (Index) cards,12,1,8.333333333333332
CP503/1,Personal Papers of the Rt. Hon. RG Casey,12,1,8.333333333333332
D2240,Distillery and brewers diaries,12,1,8.333333333333332
E537,"Correspondence files, single number series with alphabetical prefixes and year suffix",12,1,8.333333333333332
M333,Folders of personal and confidential correspondence between the Minister for Territories and the Administrator of the Territory of Papua and New Guinea,12,1,8.333333333333332
M1775,Folders of papers accumulated by the Minister for Territories,12,1,8.333333333333332
P7,"Correspondence files, three number series, with ""T"" (Tasmania) prefix.",12,1,8.333333333333332
SP822/45,"Japanese Chamber of Commerce - miscellaneous correspondence and records, minutes of meetings, correspondence with Federal Ministers",12,1,8.333333333333332
SP1359/1,Log books of various HMA [Her Majesty's Australian] Ships,12,1,8.333333333333332
PP14/2,"Reports and personal files, single number series",653,54,8.269525267993874
A11762,Migrant Selection Documents for Displaced Persons who travelled to Australia per Anna Salen departing Naples 2 October 1949,702,58,8.262108262108262
PP9/3,"Correspondence files [nominal rolls],  annual single number series with numerical infix",85,7,8.235294117647058
D4549,"Boer War veterans' funeral benefit files, single number series with BW(Boer War) prefix",73,6,8.21917808219178
A11592,Migrant Selection Documents for Displaced Persons who travelled to Australia per General Sturgis departing Naples 24 April 1949,379,31,8.179419525065963
SP195/3,Secret Registry files,49,4,8.16326530612245
A2489,"Correspondence files, 'Red' series, 1920",5643,460,8.151692362218679
A12001,Migrant Selection Documents for Displaced Persons who travelled to Australia per General Langfitt departing Naples 19 December 1949,517,42,8.123791102514506
D678,"Correspondence files, structured alphabetical series",37,3,8.108108108108109
D1918,"Investigation case files, single number series with 'S' prefix",111,9,8.108108108108109
CP268/3,"Non-current, personal files",124,10,8.064516129032258
MP187/4,"Aircraft accident report files, single number series",87,7,8.045977011494253
PP863/1,"Personal case files, single number series with 'M' and other letter prefixes",746,60,8.04289544235925
A11552,Migrant Selection Documents for Displaced Persons who travelled to Australia per General Stuart Heintzelman [General Heintzelman] departing Naples 31 March 1949,398,32,8.040201005025125
BP264/2,"Outward Passenger Manifests, Brisbane and other Queensland Ports Forms M310",112,9,8.035714285714286
A11803,Governor Generals correspondence relating to the war of 1914-1918 ['War Files],2950,237,8.033898305084746
A659,"Correspondence files, class 1 (general, passports)",13755,1102,8.011632133769538
A441,"Correspondence files, multiple number series, Class 13 (Migrants H-K)",1861,149,8.006448146157979
A11122,"Correspondence files, multiple number system, relating to the Coronation of King George VI",25,2,8.0
A11735,Original ballot papers of the Constitutional Convention,50,4,8.0
MP598/30,"Typescript of Jensen's Defence Production in Australia"" and supporting evidence",25,2,8.0
SP1004/1,Correspondence re: Post Offices (Closed Non Official Allowance),25,2,8.0
A12091,Migrant Selection Documents for Displaced Persons who travelled to Australia per  Skaugum departing Naples 2 March 1950,776,62,7.989690721649484
A5842,Second Holt Ministry - copies of Cabinet submissions and associated decisions [1966-1967],576,46,7.986111111111111
A414,"Correspondence files, single number series with occasional sub-numbering",113,9,7.964601769911504
A1478,"Correspondence files, single number sequence with EPCP [Enemy Property Claims, Poland] prefix",113,9,7.964601769911504
A2572,"Name Index Cards, Migrants Registration [Bonegilla]",88,7,7.954545454545454
A5009,"Correspondence files, multiple number series with ""A"" [Archives] prefix (New Delhi)",88,7,7.954545454545454
A2485,"Correspondence Files, 'C' series, (relating to Land Settlement and Local Repatriation Boards)",329,26,7.90273556231003
MP33/1,"States' files - NSW, Queensland, Victoria, South Australia, Western Australia, Tasmania",5013,396,7.899461400359066
A438,"Correspondence files, class 7 (general administration)",114,9,7.894736842105263
SP1480/1,Reports on Vessels being docked at Garden Island,76,6,7.894736842105263
A12089,Migrant Selection Documents for Displaced Persons who travelled to Australia per  Nelly departing ex Bremerhaven 15 December 1949,761,60,7.884362680683312
A12011,Migrant Selection Documents for Displaced Persons who travelled to Australia per Castelbianco departing Naples 1 February 1950,368,29,7.880434782608696
J1189,"Allotment Ledger (WF 45) and Pay Ledger and History Cards (WF 3 and 3H) for Queensland army personnel, single number series with 'QB' [Queensland Philanthropic] prefix",127,10,7.874015748031496
A4556,"Correspondence files, multiple number series (first system) (Rome)",51,4,7.8431372549019605
K403,"Correspondence files, single number series with 'W59' prefix",806,63,7.816377171215881
A261,Application forms (culled from other file series) for admission of Relatives or Friends to Australia (Form 40),32709,2555,7.811305756825339
A9816,"Correspondence files, annual single number series",1979,154,7.781707933299646
A35,Special bundles of correspondence relating to the New Hebrides,90,7,7.777777777777778
MP1185/8,"Secret and confidential correspondence files, multiple number series",543,42,7.734806629834254
A1379,"Correspondence files, single number with EPJ [Enemy Property Japan] prefix",1631,126,7.725321888412018
A163,"Correspondence files, Queensland Works",13,1,7.6923076923076925
A607,"Correspondence files, 'P' (Agricultural Production) Series",26,2,7.6923076923076925
A2484,"Correspondence register, 'B' series (mainly relating to Medical Treatment and Vocational Training schemes)",13,1,7.6923076923076925
A3077,"Correspondence files, multiple number series",39,3,7.6923076923076925
A6079,"Correspondence files, single number series with 'MO' Miscellaneous matters prefix",52,4,7.6923076923076925
A6690,Unregistered correspondence files relating to the 1920 Royal Visit,26,2,7.6923076923076925
A6712,Volumes of minutes and memoranda of meetings of Commonwealth Prime Ministers and Heads of Government,13,1,7.6923076923076925
A8819,Executive Minutes of the CSIRO,13,1,7.6923076923076925
A11297,"Correspondence files, multiple number system with activity suffixes",52,4,7.6923076923076925
A12219,Migrant Selection Documents for Displaced Persons who travelled to Australia per Airflight Aus/164 departing Bremen 30 October 1950,26,2,7.6923076923076925
A12226,Migrant Selection Documents for Displaced Persons who travelled to Australia per Airflight Aus/168 - Flight no. 4 departing Bremen 31 October 1950,13,1,7.6923076923076925
A12259,RAAF - No. 3 Airfield Construction Squadron - Correspondence Files,26,2,7.6923076923076925
A12272,Migrant Selection Documents for Displaced Persons who travelled to Australia per Airflight Aus/170  departing Bremen 2 November 1950,26,2,7.6923076923076925
AA1968/119,Library Material - Ministerial Press Statement and other printed matter,26,2,7.6923076923076925
AP529/1,Personal Documents British Assisted Migrants.,13,1,7.6923076923076925
B1957,"Correspondence files, multiple number series with 'M' [Marine] and year prefix",26,2,7.6923076923076925
BP57/1,Field Books containing Meteorological Observations taken in various parts of Queensland,13,1,7.6923076923076925
BP380/3,National Service Operation Handbooks,13,1,7.6923076923076925
CP1/33,Documents which were filed loosely between the pages of books and have been removed for safe keeping,39,3,7.6923076923076925
CP4/2,"Records relating to the Imperial Conference, 1937.",130,10,7.6923076923076925
CP78/37,Copies of library despatches transmitted to the Secretary of State for Colonies (till July 1925) and Secretary of State for Dominion Affairs (July 1925 to Dec 1927),13,1,7.6923076923076925
CP209/1,"Inwards Correspondence, with Indexes.",26,2,7.6923076923076925
CT118/3,"Files relating to applications for admissions, deserters, deportees and pearling indents",13,1,7.6923076923076925
D2378,"Police reports relating to the loyalty / suitability of persons seeking to employ Prisoner-of-War labour, single number series",13,1,7.6923076923076925
J626,Securities [McLain Estate],13,1,7.6923076923076925
J1737,"Personal files of members of the Civil Alien Corps (CAC) , alphabetical series",65,5,7.6923076923076925
M335,Folders of Ministerial briefing notes relating to the Territory of Papua and New Guinea,13,1,7.6923076923076925
M3609,"Documents and photographs accumulated as Australia's representative to  the Imperial War Conference and Cabinet, the Versailles Peace Conference and the League of Nations",13,1,7.6923076923076925
N15,"Correspondence files, Christmas Island Administration, single number series",13,1,7.6923076923076925
SP195/2,"General correspondence, Dewey decimal series",26,2,7.6923076923076925
SP1918/31,Hull - plans,13,1,7.6923076923076925
ST6031/1,"Ships' specifications, tender documents, contracts, drawings and equipment lists",13,1,7.6923076923076925
SP908/1,Application for Registration of Aliens (other than Asiatics),101305,7787,7.686688712304428
A12046,Migrant Selection Documents for Displaced Persons who travelled to Australia per Castelbianco departing Bremerhaven 14 November 1950,392,30,7.653061224489796
A12025,"Migrant Selection Documents for Displaced Persons who travelled to Australia per General Hersey (Herzy) departing Naples, Italy 31 March 1950",655,50,7.633587786259542
M1274,"Electorate correspondence, lexicographical series [Partially transferred to University of Melbourne Archives custody 2005 and 2006]",409,31,7.579462102689487
E743,"Correspondence files, single number series with 'U' prefix",66,5,7.575757575757576
PP441/1,"Correspondence [client] files, annual single number series with 'W' prefix",132,10,7.575757575757576
A10651,"Correspondence files, two number series with 'ICR' [Ian Clunies Ross] prefix",370,28,7.567567567567568
AA1969/100,RAAF Unit Records,794,60,7.5566750629722925
A12384,"Royal Commission on Intelligence and Security correspondence files, multiple number system withn alpha primary sequence in range J to K",53,4,7.547169811320755
D1919,"Investigation case files, single number series with 'SS' prefix",106,8,7.547169811320755
A12071,Migrant Selection Documents for Displaced Persons who travelled to Australia per Castelbianco departing Nordenham 2 February 1951,438,33,7.534246575342466
SP109/6,General correspondence,93,7,7.526881720430108
A284,"Correspondence files, single number with 'B' [Building?] prefix",173,13,7.514450867052023
AA1963/77,Trade treaty and commercial policy files,40,3,7.5
BP57/40,"Material for cyclone case histories, chronological series",40,3,7.5
MP744/39,Papers of the Fifth Queensland (Imperial Bushmen) Contingent to the Boer War in South Africa,40,3,7.5
A6661,"Correspondence and printed matter arranged according to subject (""Special Portfolio"")",1427,107,7.498248072880168
A11668,Migrant Selection Documents for Displaced Persons who travelled to Australia per General Omar Bundy departing Naples 11 June 1949,374,28,7.4866310160427805
A4144,"Correspondence files, single number series with year suffix",669,50,7.473841554559043
A801,"Cancelled certificates of naturalization, Victoria",1116,83,7.4372759856630815
A11466,Correspondence files relating to General Elections for the House of Representatives and the Senate,27,2,7.4074074074074066
A12300,Migrant Selection Documents for Displaced Persons who travelled to Australia per Airflight Aus/175 - Syd 12 departing Bremen 9 November 1950,27,2,7.4074074074074066
BP1015/1,"First World War deceased ex-servicemens' medical case files, single number series with 'M' prefix",297,22,7.4074074074074066
CP285/2,Papers relating to International Conferences,27,2,7.4074074074074066
K1255,"MV 'Cape Don' specifications and technical data, single number series",27,2,7.4074074074074066
M1335,Correspondence with Government Ministers,54,4,7.4074074074074066
M2608,Folders of overseas travel diaries and correspondence maintained by Harold Edward Holt,27,2,7.4074074074074066
MP240/1,General correspondence files,27,2,7.4074074074074066
MT1327/1,Records of service maintained in Changi POW Camp for NSW enlistees serving in Malaya at the time of capitulation,27,2,7.4074074074074066
N1,"Correspondence files, annual single number series with 'DOXI' prefix",81,6,7.4074074074074066
A11753,Migrant Selection Documents for Displaced Persons who travelled to Australia per Fairsea departing Naples 21 September 1949,770,57,7.402597402597403
BP892/1,"Personal case files for deceased First World War veterans, single number series with ""M"" (denoting World War I) prefix",149,11,7.38255033557047
A12005,Migrant Selection Documents for Displaced Persons who travelled to Australia per Hellenic Prince departing Naples 11 January 1950,448,33,7.366071428571429
BP308/1,"Wacol Migrant Centre accommodation history cards, alphabetical series",7115,521,7.3225579761068165
CP46/2,Secret Records,41,3,7.317073170731707
M1334,Correspondence with non-Ministerial Government Members of Parliament,41,3,7.317073170731707
A1608,"Correspondence files, multiple number series with variable alphabetical prefix and general prefix 'SC' (fourth system) [Main correspondence files series of the agency]",3336,244,7.314148681055157
A11975,Migrant Selection Documents for Displaced Persons who travelled to Australia per Anna Salen/Skaugum departing Naples 1 December 1949,589,43,7.30050933786078
M522,"Subject files, alpha-numeric series",151,11,7.28476821192053
A1734,"Correspondence files, annual single number series with 'NT' (Northern Territory) prefix",426,31,7.276995305164319
A12021,"Migrant Selection Documents for Displaced Persons who travelled to Australia per Dundalk Bay departing Naples, Italy 4 March 1950",482,35,7.261410788381744
A440,"Correspondence files, multiple number series, Class 12 (Migrants D-G)",1777,129,7.259425998874508
A2567,"[Bonegilla migrant reception and training centre] Correspondence files, single (subject) number system with year prefix.",455,33,7.252747252747254
A8769,Aboriginal Affairs colour transparencies reversed date and single number series with 'CT' (Colour Transparencies) prefix,249,18,7.228915662650602
MP1140/1,Migrant Files,832,60,7.211538461538461
A472,"Correspondence files, single number series with 'W' [War] prefix [Main correspondence files series of the agency]",2183,157,7.191937700412277
M155,"Photographs relating to Gough Whitlam's Parliamentary term of office, chronological series",904,65,7.1902654867256635
D5063,"Historical records relating to Customs and Excise, South Australia",181,13,7.18232044198895
A5821,Seventh Menzies Ministry - register of Cabinet decisions (first and second series),14,1,7.142857142857142
A9125,"Birth registers, receipt books and index (Port Moresby)",28,2,7.142857142857142
A9642,"Negatives for CRS A9641, Project photographs, single number series",504,36,7.142857142857142
A12538,Migrant Selection Documents for Displaced Persons who travelled to Australia per Airflight No 1 departing Bremen 20 August 1950,14,1,7.142857142857142
A13120,Minutes of the British Empire Exhibition Commission,14,1,7.142857142857142
AA1967/379,"Records of Committees associated with 16th Olympiad, Melbourne, 1956",28,2,7.142857142857142
AWM2,Sudan records,14,1,7.142857142857142
B3758,"Correspondence files, annual single number series.",14,1,7.142857142857142
B4162,Photographic negatives of Japanese War Crimes Trials documents,14,1,7.142857142857142
C2736,"Policy files, multiple number series with 'G' or 'CG' prefix",14,1,7.142857142857142
C4489,Gramophone discs,28,2,7.142857142857142
D2998,Hostel plans and drawings,14,1,7.142857142857142
E1593,"Correspondence accumulated by Mr Ray McHenry, Director of Emergency Services, during the aftermath of Cyclone Tracy",14,1,7.142857142857142
J31,"Hospital case files, single number series with 'HB' (First World War widow pensioner) prefix",28,2,7.142857142857142
MP529/4,Aliens Advisory Committee Transcripts of evidence of objections against internment under Regulation 26 of the National Security (General) Regulations,14,1,7.142857142857142
MP1748/5,"General correspondence relating to Research & Development Branch, Department of Supply",14,1,7.142857142857142
PP600/1,"Correspondence files, single number series with 'MB' (Mail Branch) prefix",14,1,7.142857142857142
SP938/1,Log Books of HM [Her Majesty's] and HMA [Her Majesty's Australian] Ships,42,3,7.142857142857142
SP1098/7,Miscellaneous records of Araki [pre 1941 records],14,1,7.142857142857142
CP126/1,Correspondence relating to Defence Works (CD Series),141,10,7.092198581560284
A11958,Migrant Selection Documents for Displaced Persons who travelled to Australia per Nelly departing Naples13 August 1949,649,46,7.0878274268104775
PP444/4,"Correspondence files [nominal rolls], chronological series",593,42,7.082630691399664
D2002,"Ships nominal rolls (Foreign), alphabetical series by ships name",85,6,7.0588235294117645
M448,"Research material, drafts and papers directly associated with Dr Coombs autobiography - 'Trial Balance' (1981), and his books 'Kulinma' (1978) and 'A Certain Heritage' (1981)",170,12,7.0588235294117645
A12027,Migrant Selection Documents for Displaced Persons who travelled to Australia per Fairsea departing Bremerhaven 18 April  1950,909,64,7.04070407040704
A12060,Migrant Selection Documents for Displaced Persons who travelled to Australia per  Nelly departing Bremerhaven 20 January 1953,57,4,7.017543859649122
PP904/1,"Personal case files, single number series with 'X' and other letter prefixes",57,4,7.017543859649122
J1199,"Allotment Ledger (WF 45) and Pay Ledger and History Cards (WF 3 and 3H) for Queensland army personnel, single number series with 'QX' [Queensland - 2nd AIF] prefix",3551,249,7.012109264995776
A9695,"Folders of historical documents World War II, RAAF series I, single number series",1285,90,7.003891050583658
A5,"Correspondence files, annual single number series with 'NG' (New Guinea) prefix",200,14,7.000000000000001
M4810,Subject files maintained by Sir Geoffrey Yeend,100,7,7.000000000000001
A12024,"Migrant Selection Documents for Displaced Persons who travelled to Australia per Hellenic Prince departing Naples, Italy 23 March 1950",443,31,6.997742663656885
AA1972/341,Miscellaneous records,143,10,6.993006993006993
A11097,"RAAF Unit records, multiple number system with activity suffixes",43,3,6.976744186046512
MP1722/1,Correspondence files,86,6,6.976744186046512
A11672,"General correspondence files, multiple number system",373,26,6.970509383378016
A9,"Correspondence files, 'A' series [Immigration, New Guinea, New Hebrides]",388,27,6.958762886597938
A12052,Migrant Selection Documents for Displaced Persons who travelled to Australia per Fairsea departing Nordenham 20 December 1950,776,54,6.958762886597938
BP269/1,Specifications of works - government departments in Queensland -  annual single number series,979,68,6.945863125638406
A11959,Migrant Selection Documents for Displaced Persons who travelled to Australia per Skaugum departing Naples 4 July 1949,735,51,6.938775510204081
A3201,"Correspondence files, 'TE' series (Trading with the Enemy - cases)",1804,125,6.929046563192904
A5529,"Correspondence files, annual single number series with various letter prefixes",29,2,6.896551724137931
